BranchCode,SiteCode,FleetCode,CustomerCode,ModelCode,AssetName,SerialNumber,RegistrationCounter,ComponentCode,ModifierCode,TaskTypeCode,TaskCounterCode,StrategyTaskDescription,FrequencyValue,LifeToDateValue,PrimaryPartNumberCode,NextPartNumberCode,SourceOfSupplyCode,StrategyUOMCode,StrategyUsageValue,NewStrategyUsageValue,StrategyDate,NewStrategyDate,SalesStatusCode,ReviewStatusCode,PartClassificationCode,SalesLostReasonCode,SalesStatusCommentsNote,PurchaseOrderNumber
WA - BHP Billiton,BHP-Area C,BHP-Area C-Trucks,BHP BILLITON IRON ORE,793F,DT5146 - SSP00449,0SSP00449,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,19170,5632134X,5632134X,501,H,100628,,20270313,20270331,Confident,Not Reviewed,503 PEX CONTRACT,,Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per WAIO 793F Forecast Mar 25 - TROPer WAIO Engine 793F Forecast April 2024 TRO;Per CSM Master Sales Status Report April 2024 - TRO; Per WAIO 793F Engine Report March 2024 - MSC;,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Parked Equipment,BHP BILLITON IRON ORE,793F,DT5142 - SSP00454,0SSP00454,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,13877,5632134X,5632134X,501,H,96042,,20270712,20271130,Confident,Not Reviewed,503 PEX CONTRACT,,Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per WAIO 793F Forecast Mar 25 - TRO,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793F,DT5162 - SSP00529 CMD,0SSP00529,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,2665,5632134X,5632134X,503,H,98921,,20290329,20251130,Unknown,Not Reviewed,503 PEX CONTRACT,,NH- BHP 793 ENGINE FORECAST APRIL2026 -,
WA - BHP Billiton,BHP-Yandi,BHP-Yandi-Graders,BHP BILLITON IRON ORE,18,GR6299 - NN600256,0NN600256,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,14500,11611,30R0237,30R0237,000,H,13905,,20270131,20270131,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast May 25 - TRO;  Per CSM Forecast April 25 - TRO:,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5679 - TWN00179,0TWN00179,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,25000,15017,5955358X,5955358X,503,H,22515,,20270809,20270930,Confident,Not Reviewed,503 PEX CONTRACT,,NH- BHP 793 ENGINE FORECAST APRIL2026 - Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer WAIO 793F Forecast Mar 25 - TRO,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Graders,BHP BILLITON IRON ORE,18,GR6285 - NN600214,0NN600214 ,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,14500,2887,30R0237,30R0237,000,H,24498,,20281010,20260731,Unknown,Not Reviewed,000 CAT REMAN,,,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Graders,BHP BILLITON IRON ORE,18,GR6286 - NN600213,0NN600213,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,14500,12885,30R0237,30R0237,000,H,13794,,20261031,20261031,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,994K,WL7121 - MM900369,0MM900369,058901,1000,00,RB,0,1000.00.RB.0 ENGINE OVERHAUL - CRC BASE BUILD,20000,17051,4998893X,4998893X,501,H,22527,,20270731,20270731,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7120 - MM900368,0MM900368,058901,1000,00,RB,0,1000.00.RB.0 ENGINE OVERHAUL - CRC BASE BUILD,20000,19921,4998893X,4998893X,501,H,23886,,20270430,20270430,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5680 - TWN00180,0TWN00180,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,25000,17044,5955358X,5955358X,503,H,22309,,20270429,20270731,Confident,Not Reviewed,503 PEX CONTRACT,,NH- BHP 793 ENGINE FORECAST APRIL2026 - Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer WAIO 793F Forecast Mar 25 - TRO,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5681 - TWN00187,0TWN00187,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,25000,16045,5955358X,5955358X,503,H,24508,,20270922,20271031,Confident,Not Reviewed,503 PEX CONTRACT,,NH- BHP 793 ENGINE FORECAST APRIL2026 - Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer WAIO 793F Forecast Mar 25 - TRO,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5674 - TWN00166,0TWN00166,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,25000,17075,5955358X,5955358X,503,H,23282,,20270611,20270831,Confident,Not Reviewed,503 PEX CONTRACT,,NH- BHP 793 ENGINE FORECAST APRIL2026 - Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer WAIO 793F Forecast Mar 25 - TRO,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793,DT5682 - TWN00188,0TWN00188,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,25000,16347,5955358X,5955358X,503,H,23474,,20270723,20270930,Confident,Not Reviewed,503 PEX CONTRACT,,NH- BHP 793 ENGINE FORECAST APRIL2026 - Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer WAIO 793F Forecast Mar 25 - TRO,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F CMD,DT5472 - RBT00307,0RBT00307,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,22294,5632134X,5632134X,501,H,56558,,20271126,20271130,Confident,Not Reviewed,503 PEX CONTRACT,,NH- BHP 793 ENGINE FORECAST APRIL2026 - Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per WAIO 793F Forecast Mar 25 - TROPer CSM Master Sales Status Report April 2024 - TRO; Per WAIO Engine 793F Forecast April 2024 TRO;Per WAIO 793F Engine Report March 2024 - MSC;,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8069 - RAB00811,0RAB00811,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,20000,11310,10R7244,10R7244,000,H,33040,,20270930,20270930,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Changeout Data April 2024 - TRO; Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8070 - RAB00814,0RAB00814,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,20000,12927,10R7244,10R7244,000,H,31919,,20261031,20261031,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Graders,BHP BILLITON IRON ORE,18M3,GR6200 - E9W00291,0E9W00291,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,14500,10338,30R0237,30R0237,000,H,28041,,20270131,20270131,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8084 - RAB00752,0RAB00752,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,20000,2164,10R7244,10R7244,000,H,41468,,20300818,20260131,Unknown,Not Reviewed,000 CAT REMAN,,,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Graders,BHP BILLITON IRON ORE,18M3,GR6208 - E9W00267,0E9W00267,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,14500,8861,30R0237,30R0237,000,H,43716,,20270831,20270831,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8063 - RAB00686,0RAB00686,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,20000,600,10R7244,10R7244,000,H,52457,,20300429,20260430,Unknown,Not Reviewed,000 CAT REMAN,,,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8064 - RAB00679,0RAB00679,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,20000,1918,10R7244,10R7244,000,H,51951,,20300128,20260228,Unknown,Not Reviewed,000 CAT REMAN,,,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Graders,BHP BILLITON IRON ORE,18M3,GR6242 - E9W00301,0E9W00301,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,14500,2400,30R0237,30R0237,000,H,46692,,20290131,20260131,Unknown,Not Reviewed,000 CAT REMAN,,,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8085 - RAB00828,0RAB00828,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,20000,22978,10R7244,10R7244,000,H,22207,,20260630,20260630,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  Per CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;Per CSM Forecast Feb 25 - TRO Per CSM Forecast Dec 24 - TRO;Per CSM Forecast Nov 24 - TROPER CSM FORECAST OCT 24 - TROPer CSM Master Sales Status Report April 2024 - TRO; Sales Status Feb2024 -NH,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Loaders,BHP BILLITON IRON ORE,992K,WL6304 - RM500246,0RM500246,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,15000,1919,3331169X,3331169X,503,H,44016,,20290728,20260228,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Dozers,BHP BILLITON IRON ORE,D11,DZ9025 - KSN00256,0KSN00256,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,12000,12565,4850353X,4850353X,503,H,31326,,20270430,20270430,Confident,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8073 - RAB00607,0RAB00607,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,20000,14902,10R7244,10R7244,000,H,32443,,20261231,20261231,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8071 - RAB00593,0RAB00593,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,20000,16862,10R7244,10R7244,000,H,32472,,20260531,20260531,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Graders,BHP BILLITON IRON ORE,18M3,GR6198 - E9W00254,0E9W00254,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,14500,17160,30R0237,30R0237,000,H,28181,,20251231,20251231,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Graders,BHP BILLITON IRON ORE,18M3,GR6199 - E9W00255,0E9W00255,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,14500,15468,30R0237,30R0237,000,H,28917,,20260131,20260131,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO; Replaced by Westrac Newman on 11/6/23 - Per Overdues Report August 2023 - MSC,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8072 - RAB00595,0RAB00595,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,20000,16353,10R7244,10R7244,000,H,31531,,20260331,20260331,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8054 - RAB00458,0RAB00458,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,20000,13424,10R7244,10R7244,000,H,43730,,20270531,20270531,Confident,Not Reviewed,000 CAT REMAN,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Watercarts,BHP BILLITON IRON ORE,785DWC,WT3303 - DMC00191,0DMC00191,058901,1000,00,RB,0,1000.00.RB.0 Engine,20000,4445,5612194X,5612194X,503,H,60831,,20290404,20260131,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Parked Equipment,BHP BILLITON IRON ORE,793F,DT5154 - SSP00489,0SSP00489,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,17749,5632134X,5632134X,503,H,92988,,20261130,20261231,Confident,Not Reviewed,503 PEX CONTRACT,,Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per WAIO 793F Forecast Mar 25 - TROPer WAIO Engine 793F Forecast April 2024 TRO;Per CSM Master Sales Status Report April 2024 - TRO; Per WAIO 793F Engine Report March 2024 - MSC;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5178 - SSP00746 CMD,0SSP00746,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,17324,5632134X,20R8757,000,H,86680,,20260604,20260604,Confident,Not Reviewed,000 CAT REMAN,,"Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE & PART NUMBER DO NOT DELETE Pushed to Next Occurance Date after CCR build, post RLEP occurance (re-update only upon CSM review);",
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5181 - SSP00758 CMD,0SSP00758,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,15869,5632134X,20R8757,000,H,87135,,20260628,20260628,Confident,Not Reviewed,000 CAT REMAN,,"Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE & PART NUMBER DO NOT DELETE Pushed to Next Occurance Date after CCR build, post RLEP occurance (re-update only upon CSM review);",
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5205 - SSP00797 CMD,0SSP00797,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,12664,5632134X,5632134XCCR,503,H,82034,,20260821,20260821,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE;,MR09389
WA - BHP Billiton,BHP-Area C,BHP-Area C-Trucks,BHP BILLITON IRON ORE,793F,DT5207 - SSP00812,0SSP00812,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,23475,5632134X,5632134X,501,H,92919,,20270706,20260731,Confident,Not Reviewed,503 PEX CONTRACT,,Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per WAIO 793F Forecast Mar 25 - TROPer WAIO Engine 793F Forecast April 2024 TRO;Per CSM Master Sales Status Report April 2024 - TRO; Per WAIO 793F Engine Report March 2024 - MSC; Per 793F Engine Forecast Aug 2023 - MSC Per 793F Engine Forecast Data from CSM July 2023 - MSC,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Watercarts,BHP BILLITON IRON ORE,785DWC,WT3079 - DMC00161,0DMC00161,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,20000,4861,5612194X,5612194X,503,H,78945,,20290310,20260131,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Parked Equipment,BHP BILLITON IRON ORE,D10T,DZ8008 - RJG04041,0RJG04041,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,16000,14047,2712219X,2712219X,501,H,56220,,20251130,20261231,Confident,Not Reviewed,445 CUSTOMER OWNED,,Per CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  Per CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;Per CSM Forecast Feb 25 - TRO Per CSM Forecast Dec 24 - TRO;Per CSM Forecast Nov 24 - TROPER CSM FORECAST OCT 24 - TROPer CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5225 - SSP00881 CMD,0SSP00881,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,18788,5632134X,20R8757,000,H,87510,,20260425,20260425,Confident,Not Reviewed,000 CAT REMAN,,"Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE & PART NUMBER DO NOT DELETE Pushed to Next Occurance Date after CCR build, post RLEP occurance (re-update only upon CSM review); Per WAIO Engine 793F Forecast April 2024 TRO;Per CSM Master Sales Status Report April 2024 - TRO; Per WAIO 793F Engine Report March 2024 - MSC;",
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5226 - SSP00882 CMD,0SSP00882,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,14483,5632134X,5632134XCCR,503,H,84583,,20260628,20260628,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE;,MR09372
WA - BHP Billiton,BHP-Area C,BHP-Area C-Trucks,BHP BILLITON IRON ORE,793F,DT5238 - SSP00929,0SSP00929,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,15212,5632134X,5632134X,501,H,95227,,20271008,20270430,Confident,Not Reviewed,503 PEX CONTRACT,,Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per WAIO 793F Forecast Mar 25 - TRO,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Parked Equipment,BHP BILLITON IRON ORE,793F,DT5197 - SSP00606 CMD,0SSP00606,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,14816,5632134X,5632134X,501,H,81269,,20270629,20271031,Unlikely,Not Reviewed,503 PEX CONTRACT,,"Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast July 25 - TRO; Planned	Decomission Per WAIO 793F Forecast Mar 25 - TROPer WAIO Engine 793F Forecast April 2024 TRO;Per CSM Master Sales Status Report April 2024 - TRO; Per WAIO 793F Engine Report March 2024 - MSC;",
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5198 - SSP00607 CMD,0SSP00607,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,17406,5632134X,5632134X,501,H,92205,,20270803,20270831,Unlikely,Not Reviewed,503 PEX CONTRACT,,"Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Planned	Decomission Per WAIO 793F Forecast Mar 25 - TRO",
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5200 - SSP00609 CMD,0SSP00609,058901,1000,00,RB,0,1000.00.RB.0 ENGINE,24000,12990,5632134X,5632134XCCR,503,H,86822,,20260807,20260807,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per WAIO 793 Forecast Nov 25 - TROPer CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE & PART NUMBER DO NOT DELETE,MR09386
